,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
164,sinoncapayi,2023-03-02 23:31:23+00:00,0,Twitter for Android,Yhoo amadodabantu 😭✋🏾,0,0,299.0
165,SheggzPa,2023-03-02 23:25:28+00:00,5,Twitter for iPhone,Yhoo Mr Madiba #BBTitans,0,0,841.0
166,__zino,2023-03-02 23:25:00+00:00,0,Twitter for iPhone,@ArinSugar Yhoo!!🥵,0,0,379.0
167,__zino,2023-03-02 23:24:06+00:00,40,Twitter for iPhone,Not Wendy looking hot on daddy clothes ?? Yhoo,1,2,1635.0
168,JayJaySarps,2023-03-02 23:21:21+00:00,10,Twitter for Android,Yhoo 😂😂😂😂,0,0,3654.0
169,DWumz,2023-03-02 23:18:54+00:00,12,Twitter for Android,Can't get over the fact Tsatsii actually gave biggie a list for her party with zero fcuks. Yhoo https://t.co/4oWyJlE1Xz,0,0,252.0
170,Yadadaymean,2023-03-02 23:18:17+00:00,0,Twitter for Android,I wonder what they'll name the new stadium yhoo 😭😭😭,0,0,63.0
171,Aya_ndiswa,2023-03-02 23:12:42+00:00,0,Twitter for Android,@sinoncapayi I'm on the floor yhoo hayi😂,0,0,11.0
172,Prettienesss,2023-03-02 23:06:29+00:00,0,Twitter for Android,@Aya_ndiswa Ndimvile ethetha emgathi uyanxiba yhoo bawo 😭😭,0,1,56.0
173,gudgaalriri,2023-03-02 23:01:31+00:00,16,Twitter for Android,"Yall didn't tell me I chose to stan a mad man yhoo kanaga jnr next week I will punish u with more votes,u give me too much diabetes #BBTitans https://t.co/utUEPBGqmq",4,1,749.0
174,thatohatsi__,2023-03-02 22:58:27+00:00,0,Twitter for Android,@TheRichRakgadi Yhoo shame Mel le Pax are doing the Lord's work ka Kgomo Senior there. Love to see it!,0,0,11.0
175,Smaangele,2023-03-02 22:57:06+00:00,0,Twitter for iPhone,@TwiggyMoli Sideshe lapha nge Befeeter e pink. Yhoo hayy what a time nyani,0,0,118.0
176,DWumz,2023-03-02 22:49:05+00:00,0,Twitter for Android,Olie is starved yhoo,0,0,62.0
177,Aya_ndiswa,2023-03-02 22:48:40+00:00,8,Twitter for Android,Olivia 😂 #BBTitans  yhoo hayi,0,0,686.0
178,Aya_ndiswa,2023-03-02 22:45:27+00:00,4,Twitter for Android,@angelina_mpumie Yhoo he looks colored apha😍 #BBTitans    #JuicyJay𓃵,0,1,898.0
179,DWumz,2023-03-02 22:44:20+00:00,1,Twitter for Android,Yhoo 🤯,0,0,77.0
180,CassumM,2023-03-02 22:28:37+00:00,3,Twitter Web App,"Olivia said 65🤣😂😂.yhoo 
#BBTitans",0,0,563.0
181,aj_millz,2023-03-02 22:23:22+00:00,2,Twitter Web App,@mmonishor1 Yhoo I'm glad they made up🥰. I was stressed the whole fu×kn day cause you could tell they were avoiding each other .,0,1,373.0
182,KingMammello,2023-03-02 22:22:45+00:00,1,Twitter for Android,"@RethaNtshinga People have money yhoo, R85million",0,0,2632.0
183,Pixielele,2023-03-02 22:20:01+00:00,0,Twitter for iPhone,Yhoo I’m so hungry! 😭,0,0,35.0
184,tsakzonku,2023-03-02 22:11:26+00:00,0,Twitter for Android,@kingbeemap Yhoo nna mawee🤦‍♀️,0,0,33.0
185,JackAt23,2023-03-02 22:10:00+00:00,1,Twitter for Android,"Its 00:09 in SA Ipeleng, it's no longer his birthday yhoo hhayi can't wait for tomorrow 😭😭😂#BBTitans",0,1,595.0
186,MaholeIpeleng,2023-03-02 22:08:22+00:00,0,Twitter for Android,"Ipeleng man yhoo 😩 
#IpelengRSelepe 
#BBTitans",0,0,478.0
187,tallsino,2023-03-02 21:57:49+00:00,0,Twitter for iPhone,Yhoo I need la plate ASAP.,0,0,199.0
188,Inaathiiii,2023-03-02 21:55:44+00:00,1,Twitter for Android,@malhilhi_s And it seems that way yhoo hayi shame maybe they are testing for bba,0,1,19.0
189,MzuzwanaYamkela,2023-03-02 21:44:25+00:00,0,Twitter for Android,@TembsyMajija @EfuaX Miracle who said that bot Thabang yhoo ha. A,0,2,236.0
190,Mosky_Mothapo,2023-03-02 21:40:01+00:00,1,Twitter for Android,@NanaNomsesi Yhoo yhoo it never ends well,0,1,30.0
191,MzuzwanaYamkela,2023-03-02 21:39:21+00:00,1,Twitter for Android,@LulamaTshwarelo Same yhoo,0,0,22.0
192,Elvis02979790,2023-03-02 21:38:07+00:00,0,Twitter for Android,@boniwe00 Water ever where yhoo,0,0,33.0
193,ZahZah23522795,2023-03-02 21:35:40+00:00,8,Twitter for Android,"@womenforchange5 Bathong yhoo aa maan,are we in hell of what,yhoo https://t.co/dD3Zk3v9DV",0,0,2278.0
194,JayJaySarps,2023-03-02 21:31:42+00:00,39,Twitter for Android,Yhoo I recharged my subscription to watch door??,2,3,10414.0
195,SalizwaWendy,2023-03-02 21:27:37+00:00,0,Twitter for iPhone,@lidudumalidlule Yhoo 😭,0,0,158.0
196,de_nelz,2023-03-02 21:27:29+00:00,0,Twitter for Android,@snimhlongo Bizwani sanuziyela Yey!! 🤞 could happen that he is in a 6 years relationship no post no posting girls 😫 if sheets could talk yhoo!! In future never hold keys spare keys!! Very dangerous ones those ones.. sorry,0,0,344.0
197,Hloni_Air,2023-03-02 21:23:57+00:00,0,Twitter for Android,"Yhoo baka tlhokofala, basimane ke bophelo",0,0,14.0
198,NadiraAyanna,2023-03-02 21:21:24+00:00,4,Twitter for Android,@snowey_ls Yhoo felt the pain just looking at this pic 😤💔😭,0,1,479.0
199,lisamgidi,2023-03-02 21:17:54+00:00,8,Twitter for iPhone,Men lie yhoo I wonder why though,1,8,1077.0
200,MrSilk_D,2023-03-02 21:12:14+00:00,0,Twitter for Android,@BrandonKaule @mo_thabiso Yhoo hayi uyaxoka bruh!!! Uphila isi Hannah Montana wena,0,0,126.0
201,ru_vabliss,2023-03-02 21:12:10+00:00,1,Twitter for Android,@Thando_Mabaso_ Yhoo you killing me🤣🤣🤣🤣🤣,0,1,99.0
202,Yamkela99556761,2023-03-02 21:03:46+00:00,2,Twitter for Android,@NtebohelengNth1 Yhoo you think you kwn people  because she is the tv ..baby you dont knw anything  about  her you will be shocked  .. let me tool 🤣🤣🤣,0,0,180.0
203,k_segow,2023-03-02 21:02:59+00:00,1,Twitter for Android,Yhoo haa,0,0,108.0
204,MzuzwanaYamkela,2023-03-02 21:02:40+00:00,1,Twitter for Android,"They all bath same time yhoo, I can never #BBTitans",0,0,542.0
205,LugileK,2023-03-02 20:59:42+00:00,0,Twitter for iPhone,@Abramjee Yhoo hayiii,0,0,
206,Theenonie,2023-03-02 20:55:50+00:00,0,Twitter for Android,@Kokoleo_zn Yhoo,0,0,244.0
207,SalizwaWendy,2023-03-02 20:51:50+00:00,0,Twitter for iPhone,@_LindaOkuhle Yhoo I was planning to not entertain this but this girl is getting to me. I am tired,0,0,168.0
208,AMitanoya,2023-03-02 20:51:10+00:00,2,Twitter for Android,@TsakkyM Dnt take it for granted. Its long also yhoo,1,0,427.0
209,NaticoleM,2023-03-02 20:42:27+00:00,0,Twitter for Android,@Keleebogile_M Nhe!!! Yhoo losisi maaan 🥺🥺🥺🥰🥰🥰🥰❤❤❤❤,0,0,108.0
210,Uhurulaila,2023-03-02 20:42:15+00:00,0,Twitter for Android,@kimberlymagwaz1 Nje hahahaha this mumu 😆 🤣 yhoo made my night,0,1,5.0
211,Kwantusoul_,2023-03-02 20:41:06+00:00,1,Twitter for Android,@Bhut_Lullo Yhoo ndawuqibela nini 💔💔😭😭,0,1,8.0
212,Sinesipho_mqw,2023-03-02 20:40:41+00:00,14,Twitter for iPhone,These two are so boring together yhoo 😭😭😭😭 sex sex sex all the time. Yhooo thixo 😭😭😭 #BBTitans,3,7,2556.0
213,thehealer_0,2023-03-02 20:38:07+00:00,0,Twitter for iPhone,@nqosh31pk @Katz_ClassicMan @Thapelo_Parkies Yhoo they bore me shame😭,0,0,12.0
214,IamZinzie,2023-03-02 20:36:21+00:00,2,Twitter for Android,@ItsMbasa This is Deep yhoo https://t.co/3LgPT3oqrF,0,0,1893.0
215,DRMaradonaMazwi,2023-03-02 20:35:34+00:00,0,Twitter for Android,Yhoo mara ke sono ka mathishere,0,0,98.0
216,Mathitaaaaa,2023-03-02 20:30:53+00:00,0,Twitter for Android,"@falcantar_yhoo @doctormacias Qué raro, el Dr Malone desde 1990 se dedica a revisión de ensayos clínicos y convenientemente desde 2021 vive de autoproclamarse inventor,defendía uso de Ivermectina y Celevoxib cómo Tx anti Covid, por cierto vacunados el y su familia con Pfizer",0,0,7.0
217,tshepi_mosagale,2023-03-02 20:28:20+00:00,0,Twitter for Android,Madrid is playing with barca? Haibo 🤣🤣this fixture went down the drain yhoo,0,0,242.0
218,MosaMphasha,2023-03-02 20:26:34+00:00,0,Twitter for iPhone,@noniamancha Right? yhoo,0,0,6.0
219,sebjeni,2023-03-02 20:25:16+00:00,0,Twitter for iPhone,"PSL has to prioritise training referees, todays game was great but Yhoo!  
⚽️",0,0,43.0
220,LesegoLaone,2023-03-02 20:23:19+00:00,0,Twitter for Android,@kevaB25 Which is true though yhoo,0,0,168.0
221,amanda_twani,2023-03-02 20:21:57+00:00,5,Twitter for Android,@Nelisa_Msila Yhoo the love is massive sana especially the by Facebook i wish u could see how much listans pulled through 🥺🥺🤞🏼,0,1,321.0
222,ndeshyyyy,2023-03-02 20:20:50+00:00,2,Twitter for iPhone,juicy’s plate? yhoo,0,0,3154.0
223,n_nolsindiso,2023-03-02 20:17:21+00:00,0,Twitter Web App,@Abramjee @palesaEntle935 Yhoo South Africa my country,0,0,71.0
224,Seageng_mm,2023-03-02 20:13:31+00:00,0,Twitter for Android,@shokimodiba Especially uber drivers yhoo,0,0,34.0
225,MzuzwanaYamkela,2023-03-02 20:13:23+00:00,1,Twitter for Android,Yhoo this night is hot #BBTitans,0,0,571.0
226,yolienogood,2023-03-02 20:11:00+00:00,3,Twitter Web App,"@LMkonqo Yhoo, ulwandle, the way endiluthanda ngayo ❤️, I like the fact that R2 coin, nezinye nezinye, will buy you peace of mind noko likuxolele coz uza ngembeko 🙆🏿‍♀️. I fear umlambo qha🤷🏾‍♀️.",1,1,1136.0
227,H_harchie,2023-03-02 20:10:39+00:00,0,Twitter for Android,Wendy is so shameless yhoo😂,0,0,144.0
228,thabiler6,2023-03-02 20:09:54+00:00,1,Twitter for iPhone,@MthabineJustice Yhoo!,0,1,29.0
229,Fuego2fire,2023-03-02 20:09:37+00:00,1,Twitter for Android,Yhoo,0,0,166.0
230,Siibu_Mafanya,2023-03-02 20:06:02+00:00,0,Twitter for iPhone,@Eugene_lugomo Yhoo! Imandi budda moer!🔥😭,0,0,9.0
231,Mabusayza_Z,2023-03-02 20:05:23+00:00,0,Twitter for Android,"""Yhoo hay u Iris"" 😭😭😭",0,0,19.0
232,SheggzPa,2023-03-02 20:03:53+00:00,0,Twitter for iPhone,@aiprants22 Like yhoo,0,0,863.0
233,DRMaradonaMazwi,2023-03-02 20:03:17+00:00,1,Twitter for Android,@Ntha_Paid Yhoo hayi shem twitter ya re tlwaela,0,1,12.0
234,Cynthia56136501,2023-03-02 19:58:59+00:00,0,Twitter for Android,@molokommethabi Yhoo the way you look at ur dad ko skeem sam hai👌👌,0,0,465.0
235,Smaangele,2023-03-02 19:58:09+00:00,25,Twitter for iPhone,"Sad girl content. Wena njalo nje uyakhala, uya complaina yhoo. 

Also muted someone for always tweeting in kzn Zulu, and I’m talking threads and threads in only IsiZulu. No ways",8,5,7552.0
236,XSikobi,2023-03-02 19:57:35+00:00,0,Twitter Web App,@snowey_ls Yhoo sorry,0,0,148.0
237,Dee_Yzy,2023-03-02 19:55:26+00:00,0,Twitter Web App,@Inaathiiii iyandi naar.a mna kqala yhoo ha.a,0,1,20.0
238,MzuzwanaYamkela,2023-03-02 19:52:27+00:00,1,Twitter for Android,"@Leratoforlife Which khosi now guys you all don't listen yhoo

Evryone know that ass is real nha",0,1,183.0
239,MzuzwanaYamkela,2023-03-02 19:51:40+00:00,0,Twitter for Android,@love_nokubonga Abeg Thabang said she thinks it's real if it's not then fine yhoo ha.a,0,0,172.0
240,TshepyMo,2023-03-02 19:51:27+00:00,1,Twitter for Android,@naSkosana_ Yhoo ha a 😭😭😭,0,0,13.0
241,ziyanda_Maholo,2023-03-02 19:49:02+00:00,0,Twitter for Android,@Maria_KimOprah YHOO!! who said this please?,0,1,906.0
242,Mkenemy496,2023-03-02 19:48:03+00:00,0,Twitter for Android,@Sabsda1 Yhoo isbham somdoko mfethu 🙆🏾‍♂️🔥🔥,0,1,58.0
243,KaLuuee,2023-03-02 19:46:38+00:00,13,Twitter for iPhone,"Tsatsii is such a handful yhoo no ways 🤣 this girl! 

#Tsatsii 
#TsatsiiMadiba 
#BBTitans",0,0,1114.0
244,Fruitty_M,2023-03-02 19:46:26+00:00,7,Twitter Web App,Yhoo KJ and Tsatsii 😍 #BBTitans,0,0,876.0
245,DRMaradonaMazwi,2023-03-02 19:46:02+00:00,0,Twitter for Android,@daly1_dineo Yhoo nna ne ke bona ka bo kitoko misokali and gore era eng i dont know 😭😭😭😭ke lapisitse ko hlaolosa ka sekgowa,0,0,17.0
246,Sisvee11,2023-03-02 19:45:18+00:00,49,Twitter for Android,Wendyyyyy 😍😍😍😍😭😅😅 yhoo #BBTitans #Kanatsii https://t.co/nqKZBbv34P,5,1,2242.0
247,MzuzwanaYamkela,2023-03-02 19:44:16+00:00,3,Twitter for Android,Yhoo it's like we watching different show #BBTitans,0,1,1691.0
248,MzuzwanaYamkela,2023-03-02 19:43:56+00:00,0,Twitter for Android,@CeceFlamezSA @van_riebeck Why are people like this yhoo,0,0,85.0
249,MzuzwanaYamkela,2023-03-02 19:42:14+00:00,1,Twitter for Android,@Nothie_Pmb Don't lie yhoo,0,0,203.0
250,ramokupo,2023-03-02 19:41:49+00:00,0,Twitter for iPhone,Yhoo Hayi inene life zitolofiya i tell you 🥹,0,1,158.0
251,mumucaramel7,2023-03-02 19:41:36+00:00,2,Twitter for iPhone,Yhoo why is my body 😫😭,0,0,382.0
252,Ayanda52798602,2023-03-02 19:40:38+00:00,0,Twitter for Android,@Nduzana1 @Mfoka_Jobe 😂😂😂😂Yhoo I biltong yabantu... Idonater ntoni 😂,0,0,61.0
253,NobuhleShezi6,2023-03-02 19:40:13+00:00,0,Twitter for Android,"@MoyoVhenekai Yhoo babe😭😭💔
I'm so so sorry. I really don't know what to say right now. 
Need some vitual hugs😭🫂",0,1,29.0
254,friendl96050965,2023-03-02 19:39:11+00:00,0,Twitter for Android,@Ador_dami @NNoxiieh Highly disappointed someone with 4 bags full of clothes couldn't donate a t shirt yhoo make me understand,0,0,6.0
255,DRMaradonaMazwi,2023-03-02 19:37:26+00:00,0,Twitter for Android,@Nthabis66412658 Yhoo my yogheta wa hloka le gore mmeyane,0,0,16.0
256,chumisa_mb,2023-03-02 19:34:27+00:00,0,Twitter for iPhone,@Ruddy_SA @jeremiah_vee Yhoo I need this,0,0,117.0
257,TreyZzee,2023-03-02 19:31:23+00:00,0,Twitter for iPhone,@Ta_Mbumba Yhoo hay baxakile,0,0,9.0
258,ThandekaMdlul10,2023-03-02 19:29:36+00:00,0,Twitter for Android,@Godsfave__ Yhoo need,0,1,569.0
259,Inaathiiii,2023-03-02 19:18:26+00:00,0,Twitter for Android,Yhoo @BigBroAfrica you will crumble 😭😭😭😭😭 what the hell,0,0,58.0
260,VhoGubz,2023-03-02 19:15:06+00:00,0,Twitter for iPhone,🤣Onyango bruh yhoo 🤣he once attempted to score from center with last kick off the Ball against Petro😭😫,0,0,227.0
261,sphiwokaklaas,2023-03-02 19:14:49+00:00,1,Twitter Web App,@AnelisaMandy Mandithwale yhoo what a name limnandi,0,1,20.0
262,DWumz,2023-03-02 19:12:22+00:00,0,Twitter for Android,@selena_kukag I am even lost at this point. I'm getting scared of the aftermath yhoo 💀,0,1,22.0
263,ndeshyyyy,2023-03-02 19:12:08+00:00,1,Twitter for iPhone,@Nomsa_mthethwa7 24/7 sana yhoo,0,1,81.0
264,ndeshyyyy,2023-03-02 19:08:18+00:00,0,Twitter for iPhone,ashike she can TALK yhoo,0,1,413.0
265,PHUMY_Y,2023-03-02 19:07:27+00:00,0,Twitter for Android,"Yhoo guys sisekakeni. The American government is telling citizens living here to stock up on supplies, meanwhile.",0,0,41.0
266,thabiler6,2023-03-02 19:06:29+00:00,1,Twitter for iPhone,@Emmaculate_mac Yhoo! 💃🏽💃🏽💃🏽 @ms_tourist iphi le clip ya lomkhulu oshaya ma get down?,0,1,19.0
267,nnnobantu,2023-03-02 19:05:28+00:00,0,Twitter for iPhone,@Keeyabestwe yhoo 🥺🥺🥺,0,1,98.0
268,Inaathiiii,2023-03-02 19:05:08+00:00,0,Twitter for Android,Yhoo uyahlamba lomntu she showers 2 times everyday. She also takes a bath before her night shower. She uses 3 soaps ne body scrub hayi i get that it's a hygiene channel but ✋🏾,0,0,74.0
269,_Lesego24,2023-03-02 19:04:49+00:00,0,Twitter for Android,"@_Queen_Fifi Yhoo, I can't stand it thle, I thought I was the only one.. Ompalletse when she's still at the Youth Station on drive, mornings go worse 😢😕",0,0,151.0
270,NgoziNtsiki,2023-03-02 19:04:00+00:00,2,Twitter Web App,@mo_thabiso Yhoo ungathi uguluva🤣🤣🤣,0,1,1714.0
271,plantmomB,2023-03-02 19:02:30+00:00,4,Twitter for iPhone,@UncleKhana Yhoo ag I’d rather crash 😩 sounds complicated,0,1,1529.0
272,Speshy__,2023-03-02 18:59:07+00:00,0,Twitter for Android,@_tyokckilani95 😭😭😭😭🤣🤣🤣🤣 yhoo na fuck abantu bayahlekisa😭😭😭🤣🤣🤣🤣🤣,0,0,147.0
273,UbuhleAngela,2023-03-02 18:57:55+00:00,4,Twitter for Android,😂😂😂I know the feeling and lapho nobody gets you like your people...yhoo I am Soo happy my mutuals are back tshini..,1,1,493.0
274,SA_Ngubane,2023-03-02 18:56:09+00:00,0,Twitter for Android,@_BhekumuziG Yhoo kodwa uMbule wenzan ngempela,0,0,21.0
275,Tumi9312,2023-03-02 18:55:33+00:00,0,Twitter for Android,@ilovekwanga @WandyOh1 Yhoo https://t.co/p5NW0pJNnr,0,0,121.0
276,MzuzwanaYamkela,2023-03-02 18:52:30+00:00,3,Twitter for Android,You guys can spread nonsense yhoo #BBTitans,0,0,852.0
277,StephMwaniki7,2023-03-02 18:51:16+00:00,0,Twitter for Android,@taibunnii Yhoo!🤣😭,0,0,171.0
278,Blake_Lvly,2023-03-02 18:50:08+00:00,1,Twitter for iPhone,@OnelaVece Yhoo ha.a ✋😭,0,0,12.0
279,Jamani_Khanyi,2023-03-02 18:48:57+00:00,1,Twitter for iPhone,@MNet She’s very stubborn Yhoo #LionessSA,0,0,28.0
280,JayJaySarps,2023-03-02 18:47:56+00:00,438,Twitter for Android,Yhoo I love Kanaga soo much 🥺🥺❤️,62,9,18599.0
281,LwandoScotch,2023-03-02 18:46:52+00:00,2,Twitter for Android,"@Amanda_Umxhosa We were very fortunate the cops knew us and she had massive blue eye that time she's defending that asshole. Yhoo!! I was hurt shame, nw i think twice before i do this but, in this situation it's nice because baninzi",0,1,70.0
282,SineguguMthembu,2023-03-02 18:46:25+00:00,0,Twitter for Android,@Lisa_Akh @zola_ni Eyy umuntu aphendule I phone ngath akafuni.. yhoo I hate that sooo much.. ayke as for calling 20 times with no answer into yabo ghaaa,0,0,27.0
283,le6ohang,2023-03-02 18:44:36+00:00,0,Twitter for Android,"@OratileMok_ 😭😭yhoo dude, it's like they don't know that we live in one of the most unequal countries in the world",0,0,29.0
284,RealAkhona,2023-03-02 18:41:07+00:00,1,Twitter for Android,@TimothyMootaneF Yhoo they blue tick you,0,1,54.0
285,TheNkelie,2023-03-02 18:41:07+00:00,1,Twitter for Android,Yhoo 😢😢,0,1,76.0
286,Phollky,2023-03-02 18:40:39+00:00,3,Twitter for Android,Thabang is drunk yhoo it's gonna be along night😒#ThabangMazibuko #BBTitans,1,0,791.0
287,Aya_ndiswa,2023-03-02 18:39:32+00:00,0,Twitter for Android,@vuyo_gabriel Yhoo uzoguga sana ba uyazingena,0,1,59.0
288,Lloydbhudda,2023-03-02 18:37:44+00:00,0,Twitter for Android,1 game. Yhoo,0,3,385.0
289,Donna_Cruise,2023-03-02 18:34:00+00:00,0,Twitter for iPhone,😭 Yhoo,0,0,246.0
290,JayJaySarps,2023-03-02 18:33:53+00:00,33,Twitter for Android,They won't stop kissing?? Yhoo ha,0,3,12360.0
291,sne_mlungwana,2023-03-02 18:33:40+00:00,2,Twitter for iPhone,😭😭😭😭”Yhoo Guys uIris”😭😭😭😭,0,1,134.0
292,PoonkieTiya,2023-03-02 18:33:12+00:00,1,Twitter for iPhone,@HeisLindo Yhoo!!!🤣,0,0,8.0
293,__boits,2023-03-02 18:32:23+00:00,1,Twitter for iPhone,"@MphoTshiamo Yhoo tle, I literally cringe.
Imagine Nelisa wa batho🤣",0,0,73.0
294,JayJaySarps,2023-03-02 18:31:49+00:00,42,Twitter for Android,"I'm speechless Sana.
Yhoo the way he was leaning in and in and in, yhoo it must be sweet",1,4,9197.0
295,auntie_sunshine,2023-03-02 18:31:43+00:00,0,Twitter for Android,"@Lord_4D Yhoo 😭 men are unbearable, my blood pressure would be high 24/7",0,0,48.0
296,JayJaySarps,2023-03-02 18:29:55+00:00,23,Twitter for Android,Is this missing kiss?? Yhoo ha,0,2,7814.0
297,Le_Ratos,2023-03-02 18:29:53+00:00,0,Twitter for Android,@puseletso_H Yhoo no ways twice?,0,0,22.0
298,LwaziBatala,2023-03-02 18:29:44+00:00,0,Twitter for Android,Nijola is'cekwa nina yhoo 😭😭😭,0,0,66.0
299,Twice1_lungi,2023-03-02 18:27:30+00:00,1,Twitter for Android,Mzolo unedrama yhoo#ofuze,0,0,225.0
300,joy_zelda,2023-03-02 18:26:31+00:00,3,Twitter for Android,Am scared to get married yhoo it looks stressful #Ofuze,0,2,2000.0
301,Khazi_Rinae,2023-03-02 18:26:29+00:00,6,Twitter for iPhone,"I love the #RealHousewivesofNairobi so much! Yhoo 😂 more than the #RealHousewivesOfAbuja 

Also the real housewives African versions are 🔥",0,0,542.0
302,MbazimaThomason,2023-03-03 23:58:21+00:00,171,Twitter for iPhone,Yhoo such hated 🥺💔👀 https://t.co/8WdWpSwiAe,45,16,63645.0
303,iamloulouh,2023-03-03 23:56:59+00:00,0,Twitter for Android,@Collen_KM Naye she keeps baking yhoo,0,0,137.0
304,MzuzwanaYamkela,2023-03-03 23:45:35+00:00,1,Twitter for Android,Yhoo yhoo yhooo #BBTitans,0,0,368.0
305,MzuzwanaYamkela,2023-03-03 23:45:00+00:00,2,Twitter for Android,"Nel yhoo these stories 😤😤😤😤😲😲😲😲

 #BBTitans",0,0,385.0
306,BenjaminVanes12,2023-03-03 23:38:41+00:00,8,Twitter for Android,"Everywhere Thabang Thabang Thabang yhoo  💥💥💥
JIVA THABANG
#ThabangMazibuko 
#Thabang 
#BBTitans",8,0,829.0
307,LesegoLaone,2023-03-03 23:30:01+00:00,1,Twitter for Android,The minute they give us lovy dovey just expect brand building 5 minutes later yhoo.. these people ah ah,1,0,1027.0
308,Kkarabo4,2023-03-03 23:28:12+00:00,4,Twitter for Android,@Zee_Zithii Yhoo he likes stressing us that one🤣😍 #BBTitans #Thabang,0,0,607.0
309,Andza09,2023-03-03 23:26:26+00:00,0,Twitter for Android,@_Noluuledwaba Sisi haa askies yhoo https://t.co/n6NSl5tuRd,0,0,38.0
310,MzuzwanaYamkela,2023-03-03 23:23:56+00:00,1,Twitter for Android,@mzzvarma Yhoo that one was brutal,0,0,57.0
311,ChinnyOluchi,2023-03-03 23:11:57+00:00,2,Twitter for Android,@mumiyo_ Yhoo,0,0,649.0
312,MzuzwanaYamkela,2023-03-03 23:11:15+00:00,16,Twitter for Android,Let's listen to javone maybe Thabang name will pop up and then this night everyone talked 🤣🤣🤣🤣 #BBTitans yhoo this night is so funny,1,2,778.0
313,thabangswife,2023-03-03 23:10:21+00:00,2,Twitter for iPhone,words of affirmation everyday !? Yhoo KJ 😭😭#BBTitans,0,0,370.0
314,bala_koni,2023-03-03 23:01:46+00:00,0,Twitter for Android,Yhoo 🤣 ppl wey wan beat u there plenty 😭mehn these better free their chest,0,0,35.0
315,DWumz,2023-03-03 23:01:01+00:00,0,Twitter for Android,"@whodeylaffwitU Yhoo never thought any was going out of that door 🤷🏽‍♀️

The insults outside no worth am , all for nothing.",0,1,34.0
316,romina_moore,2023-03-03 22:57:02+00:00,1,Twitter for iPhone,@letty2mnisi 😂😂😂 Yhoo,0,0,30.0
317,williams__dome,2023-03-03 22:53:16+00:00,2,Twitter Web App,"@Tazex8 @leeeeeeechi @aiprants22 Thank you 
That guy is rude yhoo",0,0,64.0
318,MyemaneSisipho,2023-03-03 22:50:35+00:00,0,Twitter for Android,"Miracle cracks me up yhoo🤣🤣🤣
#BBTitans",0,1,320.0
319,MzuzwanaYamkela,2023-03-03 22:48:38+00:00,0,Twitter for Android,@StellamarisOloh Yhoo you guys must go and watch again,0,1,20.0
320,Shabangu__,2023-03-03 22:44:57+00:00,1,Twitter for iPhone,@pedi_hun Yhoo,0,0,70.0
321,CulturedSip,2023-03-03 22:44:21+00:00,0,Twitter for Android,"Yhoo, my son and nephew only went out 40mins ago.",0,0,46.0
322,MzuzwanaYamkela,2023-03-03 22:38:50+00:00,0,Twitter for Android,@kachi_pascal Yhoo,0,0,42.0
323,__zino,2023-03-03 22:32:52+00:00,1,Twitter for iPhone,@LesegoLaone Yhoo love is war,0,0,1545.0
324,KMOHLELE,2023-03-03 22:32:46+00:00,0,Twitter for Android,"@unclevibes_ I had to countdown like and take  a deep breath to say ""Hi"" . Atleast those days are over but yhoo been socially awkward.",0,0,70.0
325,Doreen62052474,2023-03-03 22:28:02+00:00,0,Twitter for iPhone,Yhoo tsatsi is just way too sensitive to jokes 🤣,0,0,16.0
326,Yamkela99556761,2023-03-03 22:27:24+00:00,0,Twitter for Android,@NaduwaM @LyaDiamondD Yhoo sana we are in mad😂😂😂,0,0,23.0
327,MzuzwanaYamkela,2023-03-03 22:26:36+00:00,23,Twitter for Android,"Thabang have suffered every corner it's Thabang yhoo ha.a

#BBTitans",6,0,883.0
328,N_E_M01,2023-03-03 22:25:40+00:00,0,Twitter for Android,"@Thembis18993993 @JoyceRamonti23 Yhoo, true heei, could be worse 🤦😭",0,0,42.0
329,dinewo_t,2023-03-03 22:25:02+00:00,3,Twitter for Android,@joy_zelda Yhoo bandla https://t.co/5FtRk7lvKs,0,1,15778.0
330,mkb_hayden,2023-03-03 22:24:06+00:00,6,Twitter for iPhone,So Thabang’s name is in every conversation yhoo🤣#bbtitans,0,0,441.0
331,muyaesther28,2023-03-03 22:22:45+00:00,13,Twitter for iPhone,"I hope Thabang is not biting his tongue wherever he is!  
Yhoo he has suffered in the hands of Sandton Men🥰😂😂
 #BBTitans",2,0,1700.0
332,Cellydhl,2023-03-03 22:21:53+00:00,12,Twitter for iPhone,"Brotherhood 😭😭😭😭

Yhoo english #BBTitans",2,3,1338.0
333,romina_moore,2023-03-03 22:17:35+00:00,1,Twitter for iPhone,Yhoo🤣🤣 Olivia asking Blue if Thabang likes her romantically and if she likes him too,1,0,375.0
334,MzuzwanaYamkela,2023-03-03 22:16:47+00:00,0,Twitter for Android,@King_Bhle Yhoo am tired we defend everyday and every hour,0,1,9.0
335,Scarlet20202020,2023-03-03 22:10:15+00:00,5,Twitter for Android,Tbang is giving abusive vibes. Both emotional and physical. did he refuse Nelisa's goodnight kiss and told her she must come to Alex?? after putting all his weight on her? yhoo #BBTitans,0,1,531.0
336,prow_II,2023-03-03 22:08:23+00:00,4,Twitter for Android,Bathi indaba yam iyabanda 😭😂 yhoo nina nithetha k'phela yaz 😂😂,1,0,82.0
