,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
0,SammyYepes,2023-03-01 23:59:59+00:00,0,Twitter for iPhone,Which #bitcoin books should I think about reading next? https://t.co/32gas26rKB,0,1,124.0
1,DarkSouIs2,2023-03-01 23:59:55+00:00,16,Twitter for iPhone,I actually have lost my metamask trust wallet hacked would pay for essay account hacked twitter how do i buy crypto bitcoin help i was banned google hacked support youtube help microsoft support hacked need this essay done by tomorrow and i also need a new banner graphic designer,0,26,1807.0
2,PresidentHODL,2023-03-01 23:59:52+00:00,1,Twitter for iPhone,@hesfinal @barrycram @BitcoinMagazine @elonmusk @jack My favorite quote from Gary when he was talking about staking was your keys your crypto… Bitcoin doesn’t have on chain staking - wonder what he was talking about.,0,0,48.0
3,Alejandro_btc,2023-03-01 23:59:51+00:00,1,Twitter for iPhone,"Congratulations!!! 

I remember when Simply Bitcoin had less than 1k followers. 

100k followers coming up…

…1M next!!!",0,0,68.0
4,OrangeTruth88,2023-03-01 23:59:47+00:00,19,Twitter for iPhone,"@ThankGodForBTC I appreciate the message, but not a fan of the religious references. Religion has nothing to do with #Bitcoin.",1,3,1013.0
5,WorldCoinIndex,2023-03-01 23:59:46+00:00,0,WCI Trending,Bitcoin price index https://t.co/o7UcHJUhC6 #USD #EUR #CNY #GBP #RUB https://t.co/ALWQDsZ1Ct,0,0,73.0
6,viction_io,2023-03-01 23:59:36+00:00,1,Twitter for Android,"CoinDashboard v3.0 is here
Available on ios and Android
#Bitcoin https://t.co/tMCQllv9rj",1,0,24.0
7,jisungmaincraft,2023-03-01 23:59:35+00:00,0,Twitter for Android,"nombre: belen
ciudad o país: barcelona
animal: buitre
color: blue 😅😅
cosa: bitcoin",0,0,31.0
8,Sidibou1609,2023-03-01 23:59:32+00:00,4,Twitter Web App,"#Bitcoin Short Term Fractal (4H)💥

In lower timeframe, #BTC price action seems to be repeating itself while LMACD is reproducing the same sequence. 🫡 https://t.co/2MG9yL7SDa",0,0,77.0
9,StockampStocka1,2023-03-01 23:59:29+00:00,0,Twitter for iPhone,@TO That’s why I’ve always been a purist..but I’m glad to have fun with Bitcoin..Bitcoin forever..,0,0,80.0
10,CoinBotAI,2023-03-01 23:59:24+00:00,2,BinanceTW,"PUMP : 4-Hour Chart (1x!) (NORMAL)
Coin    : #FILUSDT
 
Entry   : 7.17
R1        : 8.17 (% 12.2)
R2       : 9.22 (% 22.2)
S1        : 6.86 (% -4.3)
 
Time   : 01/03/2023 23:59 (UTC)
Chart  : https://t.co/zKtYat6duH
 
#FIL #Bitcoin $FIL",0,0,447.0
11,NFTevening,2023-03-01 23:59:16+00:00,10,Hypefury,"📰TwelveFold by @yugalabs Unveils Unique #Bitcoin Collection

🟣The Yuga Labs team has created an exciting limited-edition collection of only 300 generative pieces.

🟣Each piece is inscribed on satoshis on the Bitcoin blockchain, making them truly unique and collectible.

#NFTs https://t.co/UqSa1MkQiJ",0,2,583.0
12,8Cakzxd,2023-03-01 23:59:15+00:00,0,Twitter Web App,"Bitcoin was born in 2009, but many people ignored it.
Now #PiNetwork  has been optimized and improved on the basis of Bitcoin, which is a new encryption revolution.
In 1-3 years, its value will exceed BTC, and it will become the new blockchain future.
join us! It is #FREE.
#BTC https://t.co/Yow7h7wSJU",0,1,91.0
13,BriannaWu,2023-03-01 23:59:11+00:00,224,Twitter for iPhone,"WHOA huge news. I’m invited to join the bitcoin analysis group on What’sApp, where I can earn $500k USD a day!

In two weeks, I’ll have a Singer 911 for every day of the week!",1,14,13557.0
14,BitcoinFeesCash,2023-03-01 23:59:09+00:00,3,IFTTT,"Updated Bitcoin transaction fees: 
    
BCH Next Block: $0.0007 
BCH Weekly Median: $0.0005 

BTC Next Block: $1.38 
BTC Weekly Median: $0.78",0,0,40.0
15,publordhodl,2023-03-01 23:59:08+00:00,14,Twitter for Android,Your first #Bitcoin Halving will age and humble at the same time.  😉😂,0,2,1895.0
16,MaximilianLex4,2023-03-01 23:59:05+00:00,3,Twitter Web App,"Clover sin modificar izquierda de la imagen y un Voodoo estilo ""Lowrider"" a la derecha en color amarillo, modificado.

GTA San Andreas Collection2

#NFT #NFTs #NFTCommunity #NFTProject #ART #metaverse #Crypto #blockchain #Gold #Polygon #Ethereum #Bitcoin 

https://t.co/LynNZ2l6T2",0,0,42.0
17,BitMB_pt,2023-03-01 23:59:02+00:00,0,BitMB,"1 bitcoin a fechar o dia nos 22170.37€!
Com uma média diaria de 22182.23€ (⬆️ 0.56% em relação ao dia anterior)",0,0,9.0
18,bitcoincandle,2023-03-01 23:59:00+00:00,0,Bitcoin Candle Bot,"Candle of day 01/03/2023 closed.

Open: $ 23,130.94
High: $ 23,906.02
Low: $ 23,042.67
Close: $ 23,635.96

Change: +2.14%

#Bitcoin #Candle #BullMarket",0,0,14.0
19,cryptobangs,2023-03-01 23:58:58+00:00,0,Cryptobangs.com,"Citizens Trust Bank Holds $65 Million in USD Coin reserves
#crypto #cryptonews  #bitcoin #cryptobangs
https://t.co/5SVwI65Xrr",0,0,4.0
20,FYCcrypto_,2023-03-01 23:58:57+00:00,0,Twitter Web App,"UBS Strategists Predict Minimal Impact of Upcoming Mt Gox Payouts on Bitcoin Value
https://t.co/yiahg9lmOe
#BTC #Bitcoin https://t.co/f98xNLYVv6",0,0,17.0
21,Allypaige0,2023-03-01 23:58:55+00:00,0,Twitter for iPhone,@HuntaWitch @Bitcoin_World20 Learn TA before trading,0,1,34.0
22,yangfei920,2023-03-01 23:58:48+00:00,4,Twitter for iPhone,"Yangfei News 2023.3.2

 【Market Data】 
Bitcoin market: $23649.15 (accounting for 41.14%) 
Ahr999 index: 0.5984 (regular investment 0.45~1.2) 
Corruption index: 50 (neutral)",2,0,298.0
23,agilseattle,2023-03-01 23:58:41+00:00,3,TweetDeck Web App,@danheld Bitcoin couldn't care less what are your political views.,0,0,141.0
24,_Hugo_Ramos_,2023-03-01 23:58:41+00:00,2,Twitter Web App,@stacyherbert My tweets about #Bitcoin⚡️and #ElSalvador.,0,0,180.0
25,BozeBellator,2023-03-01 23:58:38+00:00,2,Twitter for Android,"@Dante27455639 Ninguno.
Uno vendió su país al bitcoin
El otro es un retardado
Los 2 son agendista
Aunque las medidas de bukele en cuanto criminalidad me gustan",0,1,158.0
26,xverseApp,2023-03-01 23:58:36+00:00,1,Brandwatch,@web3crypto3 @KanpaiPandas @Stacks @Bitcoin Congrats 🎉,1,1,11.0
27,willms_,2023-03-01 23:58:34+00:00,0,Twitter for iPhone,@BTCsessions @orangepillapp @TheRulersBroken @alexstanczyk @w_s_bitcoin the secret’s out,0,0,21.0
28,navidnassiri,2023-03-01 23:58:23+00:00,0,Zapier.com,"Shiba Inu Army Gets Excited On Wallet Provider News, Here’s Why  https://t.co/50hMWZk1Qj #crypto #cryptocurrency #blockchain #bitcoin #ethereum #antifud #fightfomo https://t.co/ykyUJLGZTn",0,1,123.0
29,TimeForDillon,2023-03-01 23:58:20+00:00,1,Twitter Web App,"Just posted a video talking about the INSANE pump @Bitcoin_Punks_ had over the past 48 hours. I also covered the @yugalabs news announcing a #btc ordinal collection! Check it out!

https://t.co/Ozz1PjjWi0",0,0,93.0
30,0xhariinibigwin,2023-03-01 23:58:18+00:00,1,Twitter for Android,@SirKunt @PtpWallet #Bitcoin for longterm is good 👍🔥,0,0,70.0
31,Patrick23709879,2023-03-01 23:58:18+00:00,3,Twitter for Android,@CryptoKaleo People moving all their crypto assets to bitcoin,0,3,577.0
32,gpuhot,2023-03-01 23:58:16+00:00,0,Twitter Web App,"@Bitcephus Why bother, bitcoin is a chain like no other and now scammers fgured out how to use it like maxis never did lol

Maxis are just fiat figures with a focus on limited supply.",0,0,22.0
33,sonjoybasak06,2023-03-01 23:58:13+00:00,0,Twitter for Android,"My ans is Bitcoin ( $BTC )
Also trade is complete 🙈❤️

#Gateio #GateioWeeklyGuess https://t.co/AZQtsMSjHg",0,0,42.0
34,matt_bitcoin,2023-03-01 23:58:09+00:00,0,Twitter for Android,@rphmeier 👏,0,0,159.0
35,traderelysion,2023-03-01 23:58:07+00:00,0,Twitter for iPhone,Deniyorum. #ETH #Bitcoin https://t.co/HdFsy0pTly,0,0,89.0
36,JonW99735800,2023-03-01 23:58:05+00:00,0,Jetpack.com,Binance Tests AI-Infused NFT Platform Bicasso in Limited 10K Mint Run – Bitcoin News https://t.co/qfuHN0lsis,0,0,8.0
37,Rajtwittz,2023-03-01 23:58:02+00:00,0,Twitter for Android,#bitcoin,0,0,26.0
38,Worldpak2,2023-03-01 23:58:02+00:00,0,cryptocoin5555,"The Bitcoin Market’s Return to Profitability in 2023 is a Massive BTC Bull Signal, Widely Followed On-chain Indicator Suggests - https://t.co/ufyhfL7T4a...",0,0,2.0
39,jusmoiau,2023-03-01 23:58:01+00:00,2,Twitter for Android,"@cayteya $38000 for internet..how does one wrack up a bill to that level?
Was he mining bitcoin/crypto?",1,1,47.0
40,sonjoybasak06,2023-03-01 23:57:57+00:00,0,Twitter for Android,"@gate_io My ans is Bitcoin ( $BTC )
Also trade is complete 🙈❤️

#Gateio #GateioWeeklyGuess https://t.co/HDHbFhmHSi",0,0,20.0
41,ShowcaseDJ,2023-03-01 23:57:55+00:00,0,Twitter for iPhone,@LayahHeilpern Bitcoin,0,0,2.0
42,MR_Consistency,2023-03-01 23:57:54+00:00,1,Twitter for iPhone,@michaeljburry “Bitcoin fixes this” 🙃,0,0,197.0
43,wizcap,2023-03-01 23:57:51+00:00,0,Q.E.D CryptoNews,"#Bitcoin is back in the black! #BullSignal means we're seeing a massive resurgence in the price, last at around $25,000. Time to get onboard the BTC train! #Crypto",0,1,9.0
44,sanwichosoyeye,2023-03-01 23:57:50+00:00,1,Twitter for Android,"@antoasb El Salvador también tiene la noria más grande de centroamérica, y los precios más caros de la canasta básica, y el bitcoin...se perdieron unos cuantos milloncitos pero que importa! No vaya pensar Panamá o costa rica que hay pobreza",0,2,82.0
45,desk_coins,2023-03-01 23:57:43+00:00,0,Desk coins,"The return of the Bitcoin market to profitability in 2023 is a major BTC Bull sign, according to widely-watched indicators on the chain. - https://t.co/0BDJ4VlXMP",0,0,5.0
46,ETopSaber,2023-03-01 23:57:40+00:00,0,Twitter for Android,"Descubra 5 criptos com alto potencial em março, vamos falar sobre o potencial do Bitcoin e analisar a Optimism, token Bone da Shiba Inu entre outras. Assista até o final.

https://t.co/brFKyOuyf3

#etopsaber #Criptomoedas2023 #Bitcoinvalorizar #OptimismCompensa #criptomoedas https://t.co/W3FXz1oXCa",0,1,131.0
47,Lamacchia10004,2023-03-01 23:57:37+00:00,4,Twitter Web App,"#Bitcoin  FUN FACT

The period of 395 days in which we have 10 red candles on the monthly chart, we call it ""Bear Market"" https://t.co/4rUmmufYet",0,0,90.0
48,LazyTrainsUK,2023-03-01 23:57:36+00:00,5,Trumpybot,"⚡️ Drop your best #NFTs to get promoted! Follow, retweet and like this post👇 #eth #ethereum #crypto #NFT #NFTs #nftart #nftartists #sol #shib #bitcoin",1,3,84.0
49,mera_takeru,2023-03-01 23:57:34+00:00,33,Twitter Web App,"I just listed Inscription #47394 for 1 BTC ($23,431.93) on @ordinalswallet 

This is the 4th piece I created🎨

""Bitcoin""

#Ordinals #Cryptoart

Check it out! 👇
https://t.co/E5ajisEya0 https://t.co/i2lJ0znYE0",8,4,2924.0
50,ICBMinvestments,2023-03-01 23:57:27+00:00,0,Twitter for Android,"@velazandu Best I can do is $1000. But you gotta destroy Bitcoin entirely. 

My reasons for this are beyond your comprehension, but let's just say I want to do it because it would be funny.",0,1,17.0
51,sigmanakamoto,2023-03-01 23:57:27+00:00,3,Twitter for Android,"Are you ready?
#Bitcoin miners coming to #CoreDAO blockchain! https://t.co/vD3F9UClQC",0,0,93.0
52,btcnewsapp,2023-03-01 23:57:25+00:00,0,BTCNewsApp,Bitcoin’s Accumulation Rate Exceeds The 2018 Bear Market — Can BTC Pull a Substantial Bull Run? - ZyCrypto via BTCnews for iOS https://t.co/vNDF76hdNl,0,0,9.0
53,Vanosdolmarble,2023-03-01 23:57:24+00:00,1,Twitter for iPhone,@WhaleChart What’s Bitcoin? https://t.co/gBbjfDqUyp,0,0,9.0
54,chuichaklam,2023-03-01 23:57:22+00:00,0,Twitter Web App,"Bitcoin Dominanz / Altcoin Accumulation
I think this will be the next Bitcoin cycle till Q3 2024!
Then accumulation cycle for Altcoins from Q3 2024 till Q2 2026!
It will be a nice ride!
Stack your sats and chill :) , https://t.co/QqmGAJpGKV",0,0,40.0
55,cryptoclickio,2023-03-01 23:57:18+00:00,0,Make (formerly Integromat),🔥 Deep comparison of Bitcoin Miners| Gold Miners - Astonishing❓ Check the post https://t.co/oiEGjjVOOM #bitcoin @tradingview #crypto $btc #btc,0,0,25.0
56,sovtoshi,2023-03-01 23:57:13+00:00,1,Twitter Web App,"@minderwiesen @PorculusVerus @INDRIDTHEWOLF @BitcoinMagazine @elonmusk @jack No entity making Billion dollar transactions (there will always be those) would want a ledger any less public, linear, auditable (every 10 minutes) and immutable than the Bitcoin ledger IMO",0,0,5.0
57,c03_x,2023-03-01 23:57:12+00:00,3,Twitter for Android,"c03x found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/a37s2OfkQa #cryptocurrency #48027 https://t.co/p92Mo6hJkC",0,0,33.0
58,leobllaca,2023-03-01 23:57:10+00:00,0,Twitter for iPhone,"@Time_and_Trade you want to say that pi should replace bitcoin and ethereum maybe in the next world, pi is just propaganda🤮",0,0,3.0
59,scofini,2023-03-01 23:57:09+00:00,0,dlvr.it,"The Bitcoin Market’s Return to Profitability in 2023 is a Massive BTC Bull Signal, Widely Followed On-chain Indicator Suggests https://t.co/PiSX8OPOw4",0,0,2.0
60,CA__Bitcoin,2023-03-01 23:57:09+00:00,0,dlvr.it,"The Bitcoin Market’s Return to Profitability in 2023 is a Massive BTC Bull Signal, Widely Followed On-chain Indicator Suggests https://t.co/Zhpx0Cjte9",0,0,2.0
61,_NFTZillion,2023-03-01 23:57:09+00:00,0,dlvr.it,"The Bitcoin Market’s Return to Profitability in 2023 is a Massive BTC Bull Signal, Widely Followed On-chain Indicator Suggests https://t.co/RqKrsIrCV1",0,0,1.0
62,tucriptotime,2023-03-01 23:57:04+00:00,1,Twitter Web App,"Hay un 40,3 % de posibilidades de que la Fed suba los tipos al 5,50 % antes del 26 de julio
👀

#Btc🧡
#Bitcoin🚀
#LightningNetwork⚡️",0,0,35.0
63,bitcoin_bananas,2023-03-01 23:57:04+00:00,10,Twitter for Android,🧘‍♂️🍌🧘‍♂️🧘‍♀️🧘‍♂️🧘‍♂️ = 🧡💭🫁💨🫀🧠🍊🌌☯️♾/21m https://t.co/F720gYwf24,0,0,305.0
64,cybercanibal,2023-03-01 23:57:03+00:00,0,Twitter for Android,"¿Porqué Hacienda en #España va a embargar  #criptomonedas?

Nos han dicho que el #Bitcoin y los criptoactivos no tienen ningún valor...

Hacienda de España «potenciará» embargos con especial enfoque en las criptomonedas

https://t.co/OBxeDz9qzd",0,0,25.0
65,sonjoybasak06,2023-03-01 23:57:02+00:00,0,Twitter for Android,"My ans is Bitcoin ( $BTC )
Also trade is complete 🙈❤️

@gate_io

#Gateio #GateioWeeklyGuess https://t.co/HiUcyZB9Ox",0,0,35.0
66,NOUREDDINEMAH11,2023-03-01 23:57:01+00:00,1,Twitter for Android,"#bitcoin    / $BTC
Potentiel remake https://t.co/4Sa4hq5o54",0,0,21.0
67,TraderJetBot,2023-03-01 23:56:59+00:00,0,TwitterLikeRt_Nik,"✅ #PUMP $SNX! +0.964% in 15 seconds
Current price: 3.038$!

 Follow and like for more signals!
60 #ai #cryptocurrency #BUSD #crypto #finance #altcoins #binance #bitcoin #btc #SNX https://t.co/QE5DxYc22E",0,0,72.0
68,RamseyFlow,2023-03-01 23:56:57+00:00,1,Twitter for iPhone,@IAmRyanWells It’s weird walking into a gas station and seeing a Bitcoin ATM 🤷‍♂️,0,1,83.0
69,FeursteinP2P,2023-03-01 23:56:55+00:00,0,RSS Reader - Crypto Posts,"The Bitcoin Market’s Return to Profitability in 2023 is a Massive BTC Bull Signal, Widely Followed On-chain Indicator Suggests #crypto #btc https://t.co/dzC6zMEfKf",0,0,14.0
70,Coredao_Idn,2023-03-01 23:56:54+00:00,1,Twitter for Android,@anusekaliya @Core_Minig Wkwkwk penambang bitcoin bisa tetap mining di poll BTC dan bisa jg delegate hashrate nya saja untuk dapat CORE. 1 x jalan Mining nya bisa dapat 2 koin Kurang jauh main mu kawan. Belajar lagi lah 😂,0,1,40.0
71,alfonso2e160,2023-03-01 23:56:51+00:00,6,Twitter for iPhone,"Espectacular Tesla presentando un plan para electrificar el mundo y reducir al máximo el uso de combustibles fósiles.

Me pregunto si usarán #bitcoin para reducir sus costos en electricidad de alguna manera. Ej: minando con energía desperdiciada. https://t.co/QgnnyUb8kj",0,1,373.0
72,praxis_aukang,2023-03-01 23:56:49+00:00,0,Twitch_comrades_alerts,"transcurecer (@transcurecer) tá on na Twitch. O título da live é: [+18] [INTZ] Sher Machado embaixadora do Mercado Bitcoin!  I!! !rank !elo. Bora!

https://t.co/Myd5ixMAxZ
https://t.co/Myd5ixMAxZ",0,0,112.0
73,robertojirusta,2023-03-01 23:56:48+00:00,2,Twitter for Android,"""Más de 1000 cajeros de Bitcoin (BTC) clausuraron en febrero""

https://t.co/BCY8bGOqoE",0,0,294.0
74,UPbitwallet,2023-03-01 23:56:40+00:00,17,Twitter Web App,"@saylor
 Bitcoin Evangelist
Korea's #Dooridoori and coin community #Doorinati are rooting for you.
#crypto #dooridoori #doorinati https://t.co/WvWsdTHCcu",4,0,77.0
75,Bitcoin8News,2023-03-01 23:56:36+00:00,0,Pamboo Crypto,"The $BTC price is at $23,628.11 right now.
🟢 Compared to the last tweet, the price has increased by $21.49 (0.09%).
🟢 In the last 24 hours the price has increased by $510.39 (2.21%).

#Bitcoin #BTC https://t.co/GhayrxhwpW",0,0,121.0
76,Cryptolusionist,2023-03-01 23:56:30+00:00,2,Twitter for iPhone,"$ETH working on a bullish engulfing on the 1D and on the 4H, beautiful bullish hammer candle on the 8H and looks like it’s flipping R/S on the 1H. We’ll know all in 5 minutes, looks too good to be true… Asia probably going to f** it up 🤌🏻

#ETH #Ethereum #Crypto #BTC #Bitcoin https://t.co/ybeF6CkPCn",0,2,164.0
77,PlattsburghBTC,2023-03-01 23:56:24+00:00,0,Plattsburgh BTC status update,"1 ฿: $23649.6, 1 week ago: $0, 3 months ago: $0, 1 year ago: $8520 #bitcoin  https://t.co/N0BZQbcl79",0,0,9.0
78,FatMansfm4eva,2023-03-01 23:56:15+00:00,0,Twitter for iPhone,@seeking_peace_7 Bitcoin halving,0,0,29.0
79,FactorChengo,2023-03-01 23:56:14+00:00,0,IFTTT,"Crypto Prices Today March 1: Bitcoin, Ethereum Gain Over 1%; Cardano, Shiba Inu Drop Almost 1% https://t.co/k7vcy7QpQo",0,0,6.0
80,hop193,2023-03-01 23:56:13+00:00,1,Twitter Web App,@HollyWater457 @youtooz bro i need this homework to be written and for a sugar daddy to spoil me and for some magic mushrooms to be given yep i need shrooms and my bitcoin wallet got hacked and my shorts got pulled and my etherium wallet is stolen and i need this on a shirt and im e/mote,0,7,485.0
81,BTCkaimosu,2023-03-01 23:56:09+00:00,3,Twitter for Android,"ビットコイン427日やでぇ。

朝の指値指し直ししてもうたで。毎日買わなアカンからのぅ(笑)

ビットコインコツコツ行こうや。

#Bitcoin https://t.co/SB2qUWIIxI",0,0,247.0
82,jratcliff,2023-03-01 23:56:08+00:00,4,Twitter for Android,"@Budgetdog_ I'm paying $2,400 a year for audit insurance. If I get audited it costs me nothing; instead my tax attorney just deals with it. I'm wildly honest about my taxes, but because I've made so much money with bitcoin I'm afraid it makes me a magnet for an audit.",0,2,677.0
83,worldgec,2023-03-01 23:56:07+00:00,0,Twitter for iPhone,"Adriana Lastra, portavoz del PSOE siempre ha vinculado Bitcoin con fraude y robos https://t.co/rWN1OwlI7f via @cointelegraph",0,0,23.0
84,SymbolSatoshi,2023-03-01 23:56:07+00:00,1,Twitter Web App,@21M1L I accept bitcoin and kebabs,0,0,134.0
85,PhrozenKhaos,2023-03-01 23:56:04+00:00,4,Twitter for Android,"PhrozenKhaos found #bitcoin in a Green vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/3a8DABboMa #cryptocurrency #321163 https://t.co/gRNSuF0uIi",0,1,42.0
86,eldoctorBTC,2023-03-01 23:56:01+00:00,66,Twitter for Android,"#Bitcoin       1000 Sats everyday! Do you want 1000 Sats? 🚀🚀🚀
Follow, retweet, and comment your #Lightningnetwork⚡️ address to stack more Satoshis! #Crypto #Stakingsats #DCA #Giveaway #BTC      
Let's fuckin' go!! 🚀🚀🚀",69,78,1799.0
87,prada_sergio,2023-03-01 23:56:00+00:00,0,Twitter for iPhone,"@nayibbukele @petrogustavo Como? Ocultando la realidad de los tratos hechos con los líderes de las maras? La única diferencia es que ya no tiran los cuerpos a la calle los entierran y 🇺🇸 se dio cuenta de lo que está pasando en El Salvador🤷🏻‍♂️. 
Pd. Como van las bitcoin?",0,0,12.0
88,YearlyMadeDaily,2023-03-01 23:55:48+00:00,1,Twitter for iPhone,@WhaleChart Can’t beat #Bitcoin with a max of 21 million.,0,0,22.0
89,ariefpost,2023-03-01 23:55:41+00:00,0,Twitter for Android,@worksfess Belikan Bitcoin,0,0,54.0
90,c03_x,2023-03-01 23:55:40+00:00,3,Twitter for Android,"c03x found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/a37s2OfkQa #cryptocurrency #29262 https://t.co/WEJ6Af2nT6",0,0,33.0
91,Lamacchia10003,2023-03-01 23:55:39+00:00,9,Twitter Web App,"#Bitcoin Time to accumulate is ticking away.⌛️⏲️

#BTC accumulation phase is nearing its end according to Williams %R. I hope you were among those who dared scooping up some during this period. 🫡 https://t.co/KzN07ip6Cn",2,0,241.0
92,cakzxd_mile1,2023-03-01 23:55:32+00:00,0,Twitter Web App,"Bitcoin was born in 2009, but many people ignored it.
Now #PiNetwork  has been optimized and improved on the basis of Bitcoin, which is a new encryption revolution.
In 1-3 years, its value will exceed BTC, and it will become the new blockchain future.
join us! It is #FREE.
#BTC https://t.co/kEHH3QzK8n",0,1,98.0
93,Mathildanewtoon,2023-03-01 23:55:32+00:00,5,Twitter for iPhone,#Bitcoin  stands alone in cyberspace. #invest #earn #trade #btc $BTC. https://t.co/jXm5naHKqG,3,0,334.0
94,kasuchiiii,2023-03-01 23:55:27+00:00,0,Twitter for iPad,@LayahHeilpern @sashahodler Cause of toxic Bitcoin maxis.,0,0,169.0
95,InTheLightsGlow,2023-03-01 23:55:23+00:00,0,The Social Jukebox,"Was the ban of on-line poker in the USA effective ?
Reasonably, but not absolutely.

Now for Bitcoin, they could do the same, i.e. go after bitcoin sellers, threaten credit card companies and banks. They would also be able to threaten vendors who accept bit coins too",0,0,16.0
96,CryptoKaleo,2023-03-01 23:55:21+00:00,65,Twitter for iPhone,Bitcoin doesn’t seem to care,1,3,17758.0
97,Crowdsenseai,2023-03-01 23:55:17+00:00,0,showtweetstousers,#BTC: Bitcoin daily social media sentiment climbed 3 points and is now positive with 7.9 out of 10,0,0,56.0
98,kontroversi,2023-03-01 23:55:17+00:00,7,Twitter for Android,"Yg aneh: 
1. Korban warga Rusia dan pelaku bisa bahasa Rusia. Kok bisa
2. Korban dirampok Bitcoin nya, dan pelaku juga punya akun Crypto juga yang tidak mungkin nomornya dihapal begitu saja.
3. Ada pelaku yg iseng berseragam coklat
4. Sudah tertangkap dibebaskan!

#halyanganeh https://t.co/czmfr5cahA",1,2,806.0
99,Techconcatalina,2023-03-01 23:55:15+00:00,146,Twitter for iPhone,"""Compartimos los PRINCIPIOS y VISION detrás de #Bitcoin, y eso es, entender que #Bitcoin le pertenece a todos sin distinción”. 🙌🏻🔥

~ Michele Foletti, alcalde de Lugano. Suiza🇨🇭~ https://t.co/BU2NugDeKM",30,8,7081.0
100,velazandu,2023-03-01 23:55:05+00:00,0,Twitter for Android,"@ICBMinvestments I think I'll need a bigger payment and a substantial work budget for something like this.
Why do you want wo destroy Bitcoin? btw.
Are you envious of the new rich people that made with crypto? Or are you an eth fan? Or what",0,1,16.0
101,aceitabitcoinPT,2023-03-01 23:55:02+00:00,0,Twitter for Android,"@raularfwedson @marcogarcia1977 @realandrerlopes Se só tiveres bitcoin, e esse for o teu dinheiro, por exemplo receber o salário em bitcoin, não tens alternativa!",0,0,63.0
102,fehurune,2023-03-01 23:55:00+00:00,0,Twitter for Android,@SirKunt @PtpWallet Bitcoin Will rise,0,0,1.0
103,BartholomewZan7,2023-03-01 23:54:47+00:00,1,Twitter Web App,"JuanfraEscudero Bitcoin, Dogecoin, Eth, Matic, Shiba, BNB, Solana and Tron.",0,0,8.0
104,yashi0_8,2023-03-01 23:54:46+00:00,0,ASP_MAXTER,Don't miss your chance to stay ahead in #crypto investments! Alpha Trade's team of experts will help you find the next #SHIB token and maximize your profits. Don't miss out on the opportunity. #ALPHA #Bitcoin #Ethereum #BSC #POLY  #ETH #ARB #MATIC #XRP🍻🍚,0,0,24.0
105,sillyETHBeras,2023-03-01 23:54:46+00:00,0,Twitter for Android,"@BobMcElrath Non-stakers on Ethereum get diluted by 0%.
All Bitcoin holders get diluted by 2%.",0,1,21.0
106,agilseattle,2023-03-01 23:54:44+00:00,2,TweetDeck Web App,"@RadarHits @BTC_Archive This is just ridiculous. First we give bombs to Saudi Arabia to drop them on Yemen and now we give money to Yemen. 

What about doing none of the above? We would avoided misery and saved lots of money. 

Endless money printing incentivizes this.

Bitcoin will remove the incentive",0,1,111.0
107,Beyond_Bitcoin,2023-03-01 23:54:39+00:00,0,Twitter Web App,@VondalSavage1 @smrfilms @Disney @DisneyPlus From what ive seen anyway.,0,0,24.0
108,awaisjunaid02,2023-03-01 23:54:38+00:00,1,Twitter for iPhone,"Bitcoin, Next Sanrio!

Link👇

https://t.co/3YXo6ktlma

#Crypto #cryptoart #Cryptocurency #cryptocurrency #CryptocurrencyMarket #CryptoInvestor #cryptotrading #CryptoTwitter #Bitcoin #Bitcoin2023 #BitcoinCash #BTC #BTCC #AdimFarah #bachelor #OMAnnecy #TheMandalorian #الأهلي_جدّة",0,0,217.0
109,MonteBiggz,2023-03-01 23:54:37+00:00,0,Twitter for iPhone,I haven’t seen a bitcoin post in months 🤣 what happened ?,1,0,92.0
110,RoccoTulioLaSal,2023-03-01 23:54:34+00:00,0,Twitter Web App,"Bitcoin Halving Countdown 
424 days 7 h 48 min 45 sec",1,0,24.0
111,vania0630,2023-03-01 23:54:30+00:00,46,Twitter Web App,"Received this mallard recently from @MallardOrder , another step forward with #Bitcoin 🦆❤️

#CNFTCommunity #CNFTs #RestoringOrder #MallardUP #Ordinals #OrdinalsNFTs #BTCnft #OrdinalsNft https://t.co/C9J39jKMux",25,18,1476.0
112,hanumancoin,2023-03-01 23:54:30+00:00,0,Twitter for Android,"@JorgeStolfi Bitcoin nunca foi hackeado, 14 anos em pleno funcionamento, a rede computacional mais poderosa, o ativo saiu do zero e hj custa 23k dólares.",0,2,119.0
113,girls_bitcoin,2023-03-01 23:54:27+00:00,0,Twitter for iPhone,@btctams09 Is this the boyfriend https://t.co/cYq1EU4Td7,0,0,17.0
114,CriptoPasion,2023-03-01 23:54:26+00:00,0,CriptoPasion Twitter posts,Aquí están las monedas de meme que se han vuelto verdes en medio de la caída del mercado - https://t.co/GpS2HgpZsM #cryptocurrencies #criptomonedas #bitcoin #btc https://t.co/x2oYm8s6F7,0,0,59.0
115,Beyond_Bitcoin,2023-03-01 23:54:17+00:00,3,Twitter Web App,@VondalSavage1 @smrfilms @Disney @DisneyPlus What are some? I honestly dont see them. They are always feminine or side guys.,0,2,49.0
